Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
23,3000	-1,751
23,3500	-0,922
23,4000	-0,162
23,4500	0,071
23,5000	-0,099
23,5500	-0,796
23,6000	-1,706
23,6500	-1,899
23,7000	-1,249
23,7500	-0,368
23,8000	0,044
23,8500	0,008
23,9000	-0,498
23,9500	-1,445
24,0000	-1,938
24,0500	-1,533
24,1000	-0,625
24,1500	-0,030
24,2000	0,060
24,2500	-0,269
24,3000	-1,136
24,3500	-1,877
24,4000	-1,751
24,4500	-0,919
24,5000	-0,157
24,5500	0,071
24,6000	-0,112
24,6500	-0,833
24,7000	-1,731
24,7500	-1,887
24,8000	-1,203
24,8500	-0,330
24,9000	0,050
24,9500	-0,011
25,0000	-0,565
25,0500	-1,517
25,1000	-1,938
25,1500	-1,458
25,2000	-0,543
25,2500	-0,003
25,3000	0,047
25,3500	-0,347
25,4000	-1,263
25,4500	-1,915
25,5000	-1,670
25,5500	-0,792
25,6000	-0,094
25,6500	0,071
25,7000	-0,181
25,7500	-0,983
25,8000	-1,817
25,8500	-1,827
25,9000	-1,054
25,9500	-0,231
26,0000	0,066
26,0500	-0,061
26,1000	-0,712
26,1500	-1,646
26,2000	-1,920
26,2500	-1,315
26,3000	-0,415
26,3500	0,033
26,4000	0,017
26,4500	-0,467
26,5000	-1,417
26,5500	-1,938
26,6000	-1,550
26,6500	-0,642
26,7000	-0,036
26,7500	0,061
26,8000	-0,273
26,8500	-1,150
26,9000	-1,885
26,9500	-1,739
27,0000	-0,894
27,0500	-0,143
27,1000	0,071
27,1500	-0,127
27,2000	-0,875
27,2500	-1,758
27,3000	-1,871
27,3500	-1,158
27,4000	-0,297
27,4500	0,057
27,5000	-0,027
27,5500	-0,616
27,6000	-1,569
27,6500	-1,935
27,7000	-1,404
27,7500	-0,493
27,8000	0,013
27,8500	0,036
27,9000	-0,396
27,9500	-1,327
28,0000	-1,927
28,0500	-1,621
28,1000	-0,726
28,1500	-0,066
28,2000	0,068
28,2500	-0,220
28,3000	-1,060
28,3500	-1,850
28,4000	-1,789
28,4500	-0,980
28,5000	-0,188
28,5500	0,069
28,6000	-0,090
28,6500	-0,785
28,7000	-1,701
28,7500	-1,901
28,8000	-1,244
28,8500	-0,360
28,9000	0,046
28,9500	-0,002
29,0000	-0,531
29,0500	-1,483
29,1000	-1,940
29,1500	-1,491
29,2000	-0,576
29,2500	-0,014
29,3000	0,052
29,3500	-0,317
29,4000	-1,219
29,4500	-1,904
29,5000	-1,700
29,5500	-0,833
29,6000	-0,113
29,6500	0,071
29,7000	-0,159
29,7500	-0,936
29,8000	-1,794
29,8500	-1,847
29,9000	-1,100
29,9500	-0,261
30,0000	0,063
30,0500	-0,042
30,1000	-0,663
30,1500	-1,608
30,2000	-1,929
30,2500	-1,363
30,3000	-0,456
30,3500	0,022
30,4000	0,028
30,4500	-0,424
30,5000	-1,363
30,5500	-1,932
30,6000	-1,596
30,6500	-0,699
30,7000	-0,058
30,7500	0,066
30,8000	-0,228
30,8500	-1,068
30,9000	-1,854
30,9500	-1,788
31,0000	-0,980
31,0500	-0,192
31,1000	0,069
31,1500	-0,083
31,2000	-0,767
31,2500	-1,685
31,3000	-1,907
31,3500	-1,268
31,4000	-0,380
31,4500	0,041
31,5000	0,008
31,5500	-0,496
31,6000	-1,447
31,6500	-1,940
31,7000	-1,530
31,7500	-0,624
31,8000	-0,030
31,8500	0,060
31,9000	-0,275
31,9500	-1,147
32,0000	-1,882
32,0500	-1,747
32,1000	-0,909
32,1500	-0,154
32,2000	0,071
32,2500	-0,107
32,3000	-0,823
32,3500	-1,723
32,4000	-1,891
32,4500	-1,224
32,5000	-0,347
32,5500	0,046
32,6000	0,003
32,6500	-0,514
32,7000	-1,461
32,7500	-1,940
32,8000	-1,522
32,8500	-0,617
32,9000	-0,030
32,9500	0,061
33,0000	-0,262
33,0500	-1,122
33,1000	-1,872
33,1500	-1,764
33,2000	-0,941
33,2500	-0,173
33,3000	0,071
33,3500	-0,088
33,4000	-0,771
33,4500	-1,685
33,5000	-1,909
33,5500	-1,275
33,6000	-0,390
33,6500	0,036
33,7000	0,017
33,7500	-0,456
33,8000	-1,396
33,8500	-1,935
33,9000	-1,579
33,9500	-0,683
34,0000	-0,055
34,0500	0,068
34,1000	-0,214
34,1500	-1,037
34,2000	-1,839
34,2500	-1,808
34,3000	-1,026
34,3500	-0,220
34,4000	0,066
34,4500	-0,053
34,5000	-0,679
34,5500	-1,615
34,6000	-1,927
34,6500	-1,367
34,7000	-0,465
34,7500	0,017
34,8000	0,036
34,8500	-0,380
34,9000	-1,301
34,9500	-1,921
35,0000	-1,654
35,0500	-0,779
35,1000	-0,094
35,1500	0,071
35,2000	-0,159
35,2500	-0,927
35,3000	-1,783
35,3500	-1,858
35,4000	-1,134
35,4500	-0,289
35,5000	0,057
35,5500	-0,016
35,6000	-0,565
35,6500	-1,508
35,7000	-1,940
35,7500	-1,483
35,8000	-0,578
35,8500	-0,019
35,9000	0,057
35,9500	-0,270
36,0000	-1,131
36,0500	-1,872
36,1000	-1,766
36,1500	-0,952
36,2000	-0,182
36,2500	0,069
36,3000	-0,069
36,3500	-0,712
36,4000	-1,637
36,4500	-1,924
36,5000	-1,349
36,5500	-0,457
36,6000	0,017
36,6500	0,039
36,7000	-0,361
36,7500	-1,268
36,8000	-1,915
36,8500	-1,681
36,9000	-0,822
36,9500	-0,118
37,0000	0,071
37,0500	-0,121
37,1000	-0,840
37,1500	-1,729
37,2000	-1,890
37,2500	-1,230
37,3000	-0,358
37,3500	0,041
37,4000	0,016
37,4500	-0,456
37,5000	-1,389
37,5500	-1,934
37,6000	-1,593
37,6500	-0,705
37,7000	-0,068
37,7500	0,069
37,8000	-0,181
37,8500	-0,963
37,9000	-1,800
37,9500	-1,847
38,0000	-1,115
38,0500	-0,283
38,1000	0,057
38,1500	-0,009
38,2000	-0,534
38,2500	-1,473
38,3000	-1,940
38,3500	-1,527
38,4000	-0,631
38,4500	-0,041
38,5000	0,064
38,5500	-0,209
38,6000	-1,016
38,6500	-1,824
38,7000	-1,827
38,7500	-1,076
38,8000	-0,259
38,8500	0,058
38,9000	-0,016
38,9500	-0,550
39,0000	-1,488
39,0500	-1,938
39,1000	-1,517
39,1500	-0,624
39,2000	-0,039
39,2500	0,066
39,3000	-0,207
39,3500	-1,008
39,4000	-1,821
39,4500	-1,832
39,5000	-1,084
39,5500	-0,264
39,6000	0,058
39,6500	-0,013
39,7000	-0,543
39,7500	-1,480
39,8000	-1,940
39,8500	-1,525
39,9000	-0,631
39,9500	-0,042
40,0000	0,066
40,0500	-0,201
40,1000	-0,994
40,1500	-1,813
40,2000	-1,839
40,2500	-1,103
40,3000	-0,278
40,3500	0,055
40,4000	-0,005
40,4500	-0,511
40,5000	-1,445
40,5500	-1,938
40,6000	-1,558
40,6500	-0,674
40,7000	-0,058
40,7500	0,069
40,8000	-0,170
40,8500	-0,930
40,9000	-1,780
40,9500	-1,865
41,0000	-1,166
41,0500	-0,322
41,1000	0,047
41,1500	0,013
41,2000	-0,449
41,2500	-1,370
41,3000	-1,931
41,3500	-1,621
41,4000	-0,751
41,4500	-0,091
41,5000	0,072
41,5500	-0,126
41,6000	-0,836
41,6500	-1,720
41,7000	-1,898
41,7500	-1,260
41,8000	-0,393
41,8500	0,030
41,9000	0,035
41,9500	-0,361
42,0000	-1,257
42,0500	-1,909
42,1000	-1,704
42,1500	-0,870
42,2000	-0,148
42,2500	0,071
42,3000	-0,069
42,3500	-0,691
42,4000	-1,610
42,4500	-1,931
42,5000	-1,404
42,5500	-0,518
42,6000	-0,006
42,6500	0,058
42,7000	-0,247
42,7500	-1,071
42,8000	-1,844
42,8500	-1,810
42,9000	-1,049
42,9500	-0,248
43,0000	0,060
43,0500	-0,009
43,1000	-0,520
43,1500	-1,447
43,2000	-1,937
43,2500	-1,566
43,3000	-0,686
43,3500	-0,068
43,4000	0,071
43,4500	-0,140
43,5000	-0,861
43,5500	-1,733
43,6000	-1,894
43,6500	-1,250
43,7000	-0,388
43,7500	0,028
43,8000	0,038
43,8500	-0,344
43,9000	-1,227
43,9500	-1,899
44,0000	-1,728
44,0500	-0,908
44,1000	-0,170
44,1500	0,068
44,2000	-0,046
44,2500	-0,622
44,3000	-1,547
44,3500	-1,938
44,4000	-1,475
44,4500	-0,591
44,5000	-0,033
44,5500	0,066
44,6000	-0,190
44,6500	-0,958
44,7000	-1,791
44,7500	-1,861
44,8000	-1,159
44,8500	-0,324
44,9000	0,044
44,9500	0,020
45,0000	-0,410
45,0500	-1,315
45,1000	-1,921
45,1500	-1,668
45,2000	-0,820
45,2500	-0,127
45,3000	0,071
45,3500	-0,077
45,4000	-0,712
45,4500	-1,624
45,5000	-1,929
45,5500	-1,396
45,6000	-0,514
45,6500	-0,008
45,7000	0,060
45,7500	-0,234
45,8000	-1,043
45,8500	-1,828
45,9000	-1,827
45,9500	-1,089
46,0000	-0,276
46,0500	0,053
46,1000	0,008
46,1500	-0,452
46,2000	-1,367
46,2500	-1,929
46,3000	-1,637
46,3500	-0,781
46,4000	-0,110
46,4500	0,072
46,5000	-0,082
46,5500	-0,715
46,6000	-1,626
46,6500	-1,931
46,7000	-1,400
46,7500	-0,522
46,8000	-0,011
46,8500	0,061
46,9000	-0,218
46,9500	-1,008
47,0000	-1,813
47,0500	-1,844
47,1000	-1,126
47,1500	-0,305
47,2000	0,047
47,2500	0,022
47,3000	-0,401
47,3500	-1,296
47,4000	-1,916
47,4500	-1,690
47,5000	-0,856
47,5500	-0,148
47,6000	0,069
47,6500	-0,050
47,7000	-0,630
47,7500	-1,550
47,8000	-1,938
47,8500	-1,483
47,9000	-0,602
47,9500	-0,039
48,0000	0,069
48,0500	-0,162
48,1000	-0,895
48,1500	-1,750
48,2000	-1,887
48,2500	-1,239
48,3000	-0,385
48,3500	0,028
48,4000	0,041
48,4500	-0,308
48,5000	-1,162
48,5500	-1,876
48,6000	-1,773
48,6500	-0,993
48,7000	-0,225
48,7500	0,060
48,8000	-0,003
48,8500	-0,482
48,9000	-1,393
48,9500	-1,932
49,0000	-1,624
49,0500	-0,773
49,1000	-0,110
49,1500	0,072
49,2000	-0,069
49,2500	-0,672
49,3000	-1,587
49,3500	-1,937
49,4000	-1,451
49,4500	-0,576
49,5000	-0,031
49,5500	0,068
49,6000	-0,162
49,6500	-0,891
49,7000	-1,745
49,7500	-1,891
49,8000	-1,252
49,8500	-0,401
49,9000	0,022
49,9500	0,047
50,0000	-0,280
50,0500	-1,111
50,1000	-1,857
50,1500	-1,802
50,2000	-1,046
50,2500	-0,258
50,3000	0,055
50,3500	0,009
50,4000	-0,435
50,4500	-1,337
50,5000	-1,923
50,5500	-1,667
50,6000	-0,826
50,6500	-0,137
50,7000	0,071
50,7500	-0,052
50,8000	-0,631
50,8500	-1,549
50,9000	-1,938
50,9500	-1,492
51,0000	-0,616
51,0500	-0,047
51,1000	0,071
51,1500	-0,140
51,2000	-0,842
51,2500	-1,714
51,3000	-1,905
51,3500	-1,299
51,4000	-0,438
51,4500	0,011
51,5000	0,055
51,5500	-0,250
51,6000	-1,062
51,6500	-1,835
51,7000	-1,827
51,7500	-1,096
51,8000	-0,289
51,8500	0,049
51,9000	0,022
51,9500	-0,380
52,0000	-1,264
52,0500	-1,905
52,1000	-1,720
52,1500	-0,908
52,2000	-0,179
52,2500	0,066
52,3000	-0,020
52,3500	-0,528
52,4000	-1,442
52,4500	-1,937
52,5000	-1,593
52,5500	-0,735
52,6000	-0,097
52,6500	0,071
52,7000	-0,074
52,7500	-0,677
52,8000	-1,587
52,8500	-1,937
52,9000	-1,462
52,9500	-0,592
53,0000	-0,041
53,0500	0,071
53,1000	-0,130
53,1500	-0,811
53,2000	-1,689
53,2500	-1,915
53,3000	-1,343
53,3500	-0,481
53,4000	-0,003
53,4500	0,061
53,5000	-0,195
53,5500	-0,949
53,6000	-1,777
53,6500	-1,876
53,7000	-1,216
53,7500	-0,377
53,8000	0,025
53,8500	0,047
53,9000	-0,272
53,9500	-1,089
54,0000	-1,844
54,0500	-1,821
54,1000	-1,090
54,1500	-0,292
54,2000	0,046
54,2500	0,030
54,3000	-0,339
54,3500	-1,195
54,4000	-1,883
54,4500	-1,767
54,5000	-0,993
54,5500	-0,232
54,6000	0,057
54,6500	0,013
54,7000	-0,407
54,7500	-1,291
54,8000	-1,912
54,8500	-1,709
54,9000	-0,898
54,9500	-0,179
55,0000	0,064
55,0500	-0,011
55,1000	-0,487
55,1500	-1,392
55,2000	-1,931
55,2500	-1,641
55,3000	-0,801
55,3500	-0,130
55,4000	0,069
55,4500	-0,038
55,5000	-0,569
55,5500	-1,478
55,6000	-1,938
55,6500	-1,569
55,7000	-0,712
55,7500	-0,091
55,8000	0,071
55,8500	-0,069
55,9000	-0,660
55,9500	-1,568
56,0000	-1,938
56,0500	-1,486
56,1000	-0,616
56,1500	-0,052
56,2000	0,071
56,2500	-0,113
56,3000	-0,770
56,3500	-1,657
56,4000	-1,924
56,4500	-1,384
56,5000	-0,517
56,5500	-0,017
56,6000	0,064
56,6500	-0,168
56,7000	-0,891
56,7500	-1,740
56,8000	-1,896
56,8500	-1,271
56,9000	-0,421
56,9500	0,013
57,0000	0,055
57,0500	-0,232
57,1000	-1,021
57,1500	-1,813
57,2000	-1,849
57,2500	-1,148
57,3000	-0,330
57,3500	0,038
57,4000	0,038
57,4500	-0,316
57,5000	-1,162
57,5500	-1,874
57,6000	-1,783
57,6500	-1,016
57,7000	-0,245
57,7500	0,055
57,8000	0,014
57,8500	-0,405
57,9000	-1,291
57,9500	-1,912
58,0000	-1,707
58,0500	-0,895
58,1000	-0,176
58,1500	0,064
58,2000	-0,014
58,2500	-0,500
58,3000	-1,407
58,3500	-1,932
58,4000	-1,627
58,4500	-0,787
58,5000	-0,124
58,5500	0,069
58,6000	-0,041
58,6500	-0,576
58,7000	-1,488
58,7500	-1,940
58,8000	-1,563
58,8500	-0,707
58,9000	-0,090
58,9500	0,071
59,0000	-0,066
59,0500	-0,649
59,1000	-1,557
59,1500	-1,938
59,2000	-1,500
59,2500	-0,638
59,3000	-0,061
59,3500	0,071
59,4000	-0,093
59,4500	-0,718
59,5000	-1,615
59,5500	-1,934
59,6000	-1,440
59,6500	-0,576
59,7000	-0,039
